YEAR,MONTH,DATE,SITE,TRANSECT,SP_CODE,SURVEY,PERCENT_COVER,DENSITY,WM_GM2,DRY_GM2,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,MOBILITY,GROWTH_MORPH,COARSE_GROUPING
2018,9,2018-09-14,LEAD,3,ANSP,QUAD,NA,1.66666666666667,18.2890154001629,3.45662391063078,Anthopleura,Aggregating anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,APCA,SWATH,NA,0,0,0,Aplysia californica,California Brown Sea Hare,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,AR,UPC,0,NA,0,0,Eudistoma psammion,Sand Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,AS,UPC,0,NA,0,0,Aglaophenia,Ostrich-Plume Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,ATM,UPC,1.25,NA,0.00654375,0.00439085625,Amphipoda,Amphipod tube mat,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,BAEL,QUAD,NA,0,0,0,Balanophyllia elegans,Orange Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,BN,UPC,0,NA,0,0,Bugula neritina,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CASP,SWATH,NA,0,0,0,Cancer,Cancer Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,CESP,UPC,0,NA,0,0,Cellaria,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CHOV,QUAD,NA,0.833333333333333,209.53628295755,152.751950276054,Chaceia ovoidea,Wart-Neck Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Chaceia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CHPR,UPC,0,NA,0,0,Chelyosoma productum,Disc-Top Turnicate,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,COCA,QUAD,NA,13.1666666666667,9.34658934350946,7.24360674121983,Californiconus californicus,Califonia Cone Snail,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,INVERT,MOBILE,AGGREGATED,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,COST,UPC,0,NA,0,0,Celleporina robertsoniae,Orange Byozoan,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CRGI,SWATH,NA,0,0,0,Crassadoma gigantea,Rock Scallop,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CROC,UPC,0,NA,0,0,Crisia occidentalis,White Tuft Bryozoans,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CUPI,UPC,0,NA,0,0,Cucumaria piperata,Salt and Pepper Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CY,UPC,0,NA,0,0,Corynactis californica,Club-Tipped Anemone,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,CYSP,QUAD,NA,0,0,0,Neobernaya spadicea,Chestnut Cowry,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Neobernaya,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,DIL,SWATH,NA,0,0,0,Dermasterias imbricata,Leather Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,DIOR,QUAD,NA,8.33333333333333,1.70640833333333,0.452198208333333,Diopatra ornata,Ornate Tube Worm,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,ECB,UPC,5,NA,0.818325,0.411617475,Bryozoa,Encrusting Bryozoan,Animalia,Bryozoa,NA,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,ES,UPC,0,NA,0,0,Demospongiae,Encrusting sponge,Animalia,Porifera,Demospongiae,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,EUCL,UPC,0,NA,0,0,Euherdmania claviformis,Tunic-Band Compound Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Euherdmaniidae,Euherdmania,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,EUPO,QUAD,NA,0,0,0,Eudistylia polymorpha,Feather Duster Worm,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Eudistylia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,EUQU,QUAD,NA,0,0,0,Eupentacta quinquesemita,White Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,HARU,SWATH,NA,0,0,0,Haliotis rufescens,Red Abalone,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,KEKE,SWATH,NA,0.325,26.6660396579873,22.2661431144194,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,LIGL,SWATH,NA,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,LIGS,QUAD,NA,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,LINU,UPC,0,NA,0,0,Lissothuria nutriens,Scarlet Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,LNUT,UPC,0,NA,0,0,Leucilla nuttingi,Urn Sponge,Animalia,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,LOCH,SWATH,NA,0,0,0,Leptogorgia chilensis,Red Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Leptogorgia,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,LOGR,SWATH,NA,0,0,0,Loxorhynchus grandis,Sheep Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Loxorhynchus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,MECR,SWATH,NA,0,0,0,Megathura crenulata,Giant Key Hole Limpet,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Megathura,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,MIID,QUAD,NA,0,0,0,Mitra idae,Ida's Mitre,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Mitra,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,MUCA,SWATH,NA,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,MUCAJ,QUAD,NA,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,MUFR,SWATH,NA,0,0,0,Muricea fruticosa,Brown Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,NONO,QUAD,NA,0,0,0,Norrisia norrisii,Norris's Topsnail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Norrisia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,OCTO,SWATH,NA,0,0,0,Octopus,NA,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,OPES,QUAD,NA,0,0,0,Ophioplocus esmarki,Smooth Brittle Star,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiolepididae,Ophioplocus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,OPSP,QUAD,NA,18.1666666666667,2.30530223670267,1.15034581611463,Ophiothrix spiculata,Spiny Brittle Star,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiotrichidae,Ophiothrix,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,PA,UPC,0,NA,0,0,Phragmatopoma californica,Colonial Sand Tube Worm,Animalia,Annelida,Polychaeta,NA,Sabellariidae,Phragmatopoma,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,PACA,QUAD,NA,12.8333333333333,1077.51811339041,763.960342393801,Parapholas californica,Scaleside Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Parapholas,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,PAFI,QUAD,NA,0,0,0,Pachycerianthus fimbriatus,Tube Dwelling Anemone,Animalia,Cnidaria,Anthozoa,Spirularia,Cerianthidae,Pachycerianthus,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,PAIN,SWATH,NA,0.05,14.3050274781807,4.24859316101968,Panulirus interruptus,California Spiny Lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,PAPA,SWATH,NA,0,0,0,Apostichopus parvimensis,Warty Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,PAST,QUAD,NA,0,0,0,Paracyathus stearnsi,Brown Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Paracyathus,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,PGL,SWATH,NA,0.0125,0.839681806630024,0.232591860436517,Pisaster giganteus,Giant Spined Sea Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,POL,SWATH,NA,0,0,0,Pisaster ochraceus,Ochre sea star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,PRUB,QUAD,NA,0,0,0,Pachythyone rubra,NA,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Pachythyone,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,PUPR,SWATH,NA,0,0,0,Pugettia producta,Kelp Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,SABW,UPC,0,NA,0,0,Sabellidae,Sabellid Wom,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,SE,UPC,0,NA,0,0,Thylacodes squamigerus,Scaled Worm Snail,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,SFL,QUAD,NA,0,0,0,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,SKE,QUAD,NA,0.5,0.353890110737268,0.295498242465618,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,SPL,QUAD,NA,1,19.14055795652,6.64177361091246,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,SPS,QUAD,NA,0,0,0,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,ST,UPC,0,NA,0,0,Salmacina tribranchiata,Fragile Tube Worm,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Salmacina,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,STMO,QUAD,NA,3.5,17.2670674074533,2.36558823482111,Styela montereyensis,Stalked Tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,TC,UPC,3.75,NA,2.22699375,0.73268094375,Thalamoporella californica,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,TEAU,QUAD,NA,0,0,0,Tethya aurantium,Orange Puffball Sponge,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,TESP,QUAD,NA,2.5,3.89934636830855,3.00249670359758,Tegula,Black Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,INVERT,MOBILE,SOLITARY,MOBILE INVERT
2018,9,2018-09-14,LEAD,3,UIH,UPC,0,NA,0,0,Hydroidolina,Unidentified hydroid,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,URLO,QUAD,NA,0,0,0,Urticina eques,Whit-Spotted Rose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,INVERT,SESSILE,SOLITARY,SESSILE INVERT
2018,9,2018-09-14,LEAD,3,UT,UPC,1.25,NA,1.151945,0.312177095,Chordata,Unidentified compound tunicate,Animalia,Chordata,NA,NA,NA,NA,INVERT,SESSILE,AGGREGATED,SESSILE INVERT
2018,9,2018-09-12,MESA,1,AU,UPC,0,NA,0,0,Acrosorium ciliolatum,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,BF,UPC,0,NA,0,0,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,BO,UPC,0,NA,0,0,Bossiella orbigniana,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,BR,UPC,1.25,NA,10.3333333333333,1.55,Rhodophyceae,Blady red,Plantae,Rhodophyta,Rhodophyceae,NA,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CAL,UPC,0,NA,0,0,Calliarthron cheilosporioid,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CC,UPC,2.5,NA,28.1666666666667,4.225,Chondracanthus ,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CF,UPC,0,NA,0,0,Callophyllis flabellulata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CO,UPC,0,NA,0,0,Corallina officinalis,Pink Feather Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CRYP,UPC,0,NA,0,0,Cryptopleura,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CYJ,QUAD,NA,0,0,0,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,CZ,UPC,0,NA,0,0,Chondracanthus spinosus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,DIAT,UPC,5,NA,7.5,1.65,Fragilariaceae,diatom mat,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,DL,UPC,0,NA,0,0,Desmarestia ligulata,Acid Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,DP,UPC,0,NA,0,0,Dictyota,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,DU,UPC,0,NA,0,0,Dictyopteris undulata,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,EC,UPC,1.25,NA,1.875,0.4125,Corallinales,Encrusting Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,EGJ,QUAD,NA,0.833333333333333,2.37179487179487,0.308333333333333,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,ER,UPC,0,NA,0,0,Rhodophyta,Encrusting red algae,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,FB,UPC,0,NA,0,0,Ectocarpaceae,Filamentous brown & Diatom Mats,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,FR,UPC,0,NA,0,0,Rhodophyta,filamentous red,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,FTHR,UPC,0,NA,0,0,Ceramiales,Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia,Plantae,Rhodophyta,Florideophyceae,Ceramiales,NA,NA,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,GR,UPC,0,NA,0,0,Gelidium,Agarweed,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Gelidium,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,GS,UPC,1.25,NA,31.25,2.8125,Gracilaria,NA,Plantae,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,GYSP,UPC,0,NA,0,0,Gymnogongrus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Gymnogongrus,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,IR,UPC,0,NA,0,0,Iridaea,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Iridaea,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,LFJ,QUAD,NA,0,0,0,Laminaria farlowii,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,LS,UPC,0,NA,0,0,Laurencia,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,LX,UPC,0,NA,0,0,Osmundea spectabilis,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Osmundea,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,MAPY,KELP,NA,5.45,3625.50769230769,471.316,Macrocystis pyrifera,Giant Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,ALGAE,SESSILE,SOLITARY,GIANT KELP
2018,9,2018-09-12,MESA,1,NA,UPC,1.25,NA,7.95454545454546,0.875,Nienburgia andersoniana,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Nienburgia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,PHSE,UPC,1.25,NA,13.8636363636364,1.525,Phycodrys setchellii,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,PL,UPC,0,NA,0,0,Prionitis lanceolata,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,POLA,UPC,0,NA,0,0,Polyneura latissima,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Polyneura,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,PRSP,UPC,0,NA,0,0,Prionitis linearis,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,PTJ,QUAD,NA,0,0,0,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,PTL,QUAD,NA,0,0,0,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,R,UPC,1.25,NA,9.53125,1.525,Rhodymenia californica,NA,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,RAT,UPC,1.25,NA,4.40789473684211,0.8375,Rhodophyta,Red algal turf,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,SAFU,UPC,0,NA,0,0,Sarcodiotheca furcata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarcodiotheca,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,SCCA,UPC,1.25,NA,31.25,2.8125,Scinaia confusa,NA,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,Scinaia,ALGAE,SESSILE,AGGREGATED,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,SMJ,QUAD,NA,0,0,0,Sargassum muticum,Wire-weed,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
2018,9,2018-09-12,MESA,1,STIN,UPC,0,NA,0,0,Stenogramma californica,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,SESSILE,SOLITARY,UNDERSTORY ALGAE
