"year","month","site","transect","sp_code","percent_cover","density","dry_gm2","scientific_name","common_name","group","mobility","growth_morph","coarse_grouping","id","patch"
2018,7,"AQUE",2,"FG",0,NA,0,"Chlorophyta","Filamentous green","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"FR",0,NA,0,"Rhodophyta","filamentous red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"FTHR",0,NA,0,"Ceramiales","Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"GAGA",NA,0,0,"Galeorhinus galeus","Soupfin Shark","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"GNIG",NA,0,0,"Girella nigricans","Opaleye","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"GR",0,NA,0,"Gelidium","Agarweed","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"GS",0,NA,0,"Gracilaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"GYMO",NA,0,0,"Gymnothorax mordax","California Moray","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"GYSP",0,NA,0,"Gymnogongrus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"HACO",NA,0,0,"Haliotis corrugata","Pink Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"HAGL",0,NA,0,"Halosaccion glandiforme","Sea Nipples","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"HARG",NA,0,0,"Hyperprosopon argenteum","Walleye Surfperch","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"HARU",NA,0,0,"Haliotis rufescens","Red Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"HC",0,NA,0,"Acanthancora cyanocrypta","Cobalt Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"HCAR",NA,0,0,"Hypsurus caryi","Rainbow Surfperch","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"HDEC",NA,0,0,"Hexagrammos decagrammus","Kelp Greenling","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"HEFR",NA,0,0,"Heterodontus francisci","Horn Shark","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"HIP",0,NA,0,"Primavelans mexicana","Southern Fluted Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"HPAC",0,NA,0,"Heteropora pacifica","Northern Staghorn Bryozoan","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"HROS",NA,0,0,"Heterostichus rostratus","Giant Kelpfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"HRUB",NA,0,0,"Hypsypops rubicundus","Garibaldi","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"HSEM",NA,0,0,"Halichoeres semicinctus ","Rock Wrasse","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"IR",0,NA,0,"Iridaea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"KEKE",NA,0.175,2.06758662193596,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LA",NA,0,0,"Lytechinus pictus","White Sea Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LAFA",NA,0,0,"Laminaria farlowii","Oar Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"LDAL",NA,0,0,"Lythrypnus dalli","Bluebanded Goby","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"LHIR",NA,0,0,"Leiocottus hirundo","Lavender Sculpin","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"LI",0,NA,0,"Lithothrix","Stone Hair","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"LIGL",NA,0.729166666666667,42.2222729135092,"Lithopoma","Wavey Turbin Snail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LINU",0,NA,0,"Lissothuria nutriens","Scarlet Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LNUT",0,NA,0,"Leucilla nuttingi","Urn Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LOCH",NA,0,0,"Leptogorgia chilensis","Red Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LOGR",NA,0,0,"Loxorhynchus grandis","Sheep Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"LS",0,NA,0,"Laurencia",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"LX",0,NA,0,"Osmundea spectabilis",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"MAPY",NA,0.625,54.05,"Macrocystis pyrifera","Giant Kelp","ALGAE","SESSILE","SOLITARY","GIANT KELP","AQUE2","210"
2018,7,"AQUE",2,"MC",0,NA,0,"Mytilus californianus","California Mussel","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"MCAL",NA,0,0,"Medialuna californiensis","Halfmoon","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"MECR",NA,0,0,"Megathura crenulata","Giant Key Hole Limpet","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"MIID",NA,0.166666666666667,1.41713443936386,"Mitra idae","Ida's Mitre","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"MISE",0,NA,0,"Metridium dianthus","Clonal Plumose Anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"MT",0,NA,0,"Jellyella tuberculata","Encrusting Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"MUCA",NA,0,0,"Muricea californica","California Golden Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"MUFR",NA,0,0,"Muricea fruticosa","Brown Gorgonian","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,NA,0,NA,0,"Nienburgia andersoniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"NBLA",NA,0,0,"Neoclinus blanchardi ","Sarcastic Fringehead","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"NEO",0,NA,0,"Agardhiella subulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"NONO",NA,0,0,"Norrisia norrisii","Norris's Topsnail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"OBSP",0,NA,0,"Obelia","Wine-Glass Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"OCAL",NA,0,0,"Oxyjulis californica","Senorita","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"OCTO",NA,0,0,"Octopus",NA,"INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"OELO",NA,0,0,"Ophiodon elongatus","Lingcod","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"OKL",NA,0,0,"Orthasterias koehleri","Rainbow Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"OPES",NA,0,0,"Ophioplocus esmarki","Smooth Brittle Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"OPIC",NA,0,0,"Oxylebius pictus","Painted Greenling","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"OPSP",NA,0,0,"Ophiothrix spiculata","Spiny Brittle Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PA",2.5,NA,0.00774231,"Phragmatopoma californica","Colonial Sand Tube Worm","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PACA",NA,8,639.466183534029,"Parapholas californica","Scaleside Piddock","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PAFI",NA,0,0,"Pachycerianthus fimbriatus","Tube Dwelling Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PAIN",NA,0,0,"Panulirus interruptus","California Spiny Lobster","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PAPA",NA,0,0,"Apostichopus parvimensis","Warty Sea Cucumber","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PAST",NA,0,0,"Paracyathus stearnsi","Brown Cup Coral","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PBL",NA,0,0,"Pisaster brevispinus","Short Spined Sea Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PCAL",NA,0,0,"Paralichthys californicus","California Halibut","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"PCLA",NA,0,0,"Paralabrax clathratus","Kelp Bass","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"PFUR",NA,0,0,"Phanerodon furcatus","White Surfperch","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"PGL",NA,0,0,"Pisaster giganteus","Giant Spined Sea Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PHL",NA,0,0,"Pycnopodia helianthoides","Sunflower Sea Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PHOR",0,NA,0,"Phoronida","Phoronid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PHSE",0,NA,0,"Phycodrys setchellii",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"PHSP",0,NA,0,"Phyllactis","Sand Anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PHTO",0,NA,0,"Phyllospadix torreyi","Surfgrass","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"PIEL",0,NA,0,"Pista elongata",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PL",0,NA,0,"Prionitis lanceolata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"PLAB",0,NA,0,"Phidolopora labiata","Lattice-Work Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PLUM",0,NA,0,"Plumularia","Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PNEB",NA,0,0,"Paralabrax nebulifer","Barred Sandbass","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"POL",NA,0,0,"Pisaster ochraceus","Ochre sea star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"POLA",0,NA,0,"Polyneura latissima",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"PONO",NA,0,0,"Porichthys notatus","Plainfin Midshipman","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"POPL",NA,0,0,"Polyclinum planum","Elephant Ear Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PRSP",0,NA,0,"Prionitis linearis",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"PRUB",NA,0,0,"Pachythyone rubra",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PTCA",NA,1.09583333333333,14.2097916666667,"Pterygophora californica","Palm Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"PTTR",NA,0,0,"Pteropurpura trialata","Three-Winged Murex","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PUPR",NA,0,0,"Pugettia producta","Kelp Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"PYST",0,NA,0,"Pycnoclavella stanleyi","Yellow Social Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"R",0,NA,0,"Rhodymenia californica",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"RAT",0,NA,0,"Rhodophyta","Red algal turf","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"RPRO",NA,0,0,"Pseudobatos productus","Shovelnose Guitarfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"RTOX",NA,0,0,"Rhacochilus toxotes","Rubberlip Surfperch","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SABW",0,NA,0,"Sabellidae","Sabellid Wom","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"SAFU",0,NA,0,"Sarcodiotheca furcata",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"SAHO",NA,0,0,"Sargassum horneri",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"SAMU",NA,0,0,"Sargassum muticum","Wire-weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"SATR",NA,0,0,"Sebastes atrovirens","Kelp Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SAUR",NA,0,0,"Sebastes auriculatus","Brown Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SC",0,NA,0,"Spheciospongia confoederata","Grey Moon Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"SCAL",NA,0,0,"Squatina californica","Pacific Angel Shark","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SCAR",NA,0,0,"Sebastes carnatus","Gopher Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SCAU",NA,0,0,"Sebastes caurinus","Copper Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SCCA",0,NA,0,"Scinaia confusa",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"SCHR",NA,0,0,"Sebastes chrysomelas","Black and Yellow Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SCSP",NA,0,0,"Sebastes","Young of Year Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SE",0,NA,0,"Thylacodes squamigerus","Scaled Worm Snail","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"SELO",0,NA,0,"Scytosiphon lomentaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"SFL",NA,0.333333333333333,10.0379695591328,"Mesocentrotus franciscanus","Red Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"SFLA",NA,0,0,"Sebastes flavidus","Yellowtail Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SGIG",NA,0,0,"Stereolepis gigas","Giant Sea Bass","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SGUT",NA,0,0,"Scorpaena guttata","California Scorpionfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SKE",NA,0.166666666666667,0.25805302107876,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"SMAR",NA,0,0,"Scorpaenichthys marmoratus","Cabezon","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SMIN",NA,0,0,"Sebastes miniatus","Vermilion Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SMYS",NA,0,0,"Sebastes mystinus","Blue Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SPAR",NA,0,0,"Sphyraena argentea","Pacific Barracuda","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SPAU",NA,0,0,"Sebastes paucispinis","Boccacio","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SPL",NA,4,82.9659481609769,"Strongylocentrotus purpuratus","Purple Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"SPUL",NA,0,0,"Semicossyphus pulcher","California Sheephead","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SRAS",NA,0,0,"Sebastes rastrelliger","Grass Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SSER",NA,0,0,"Sebastes serranoides","Olive Rockfish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"ST",0,NA,0,"Salmacina tribranchiata","Fragile Tube Worm","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"STIN",0,NA,0,"Stenogramma californica",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"STMO",NA,0,0,"Styela montereyensis","Stalked Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"STRE",NA,0,0,"Sebastes serriceps","Treefish","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"SYNG",NA,0,0,"Syngnathus","Unidentified Pipefish Spp.","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"TALE",0,NA,0,"Taonia lennebackerae",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"TC",0,NA,0,"Thalamoporella californica",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"TEAU",NA,0,0,"Tethya aurantium","Orange Puffball Sponge","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"TESP",NA,0,0,"Tegula","Black Turbin Snail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"TSEM",NA,0,0,"Triakis semifasciata","Leopard Shark","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"UAB",0,NA,0,"Bryozoa","Unidentified Arborescent Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"UBB",0,NA,0,"Phaeophyceae","Unidentified brown blade","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"UEC",0,NA,0,"Rhodophyta","Unidentified erect coralline","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"UIH",0,NA,0,"Hydroidolina","Unidentified hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"UM",0,NA,0,"Arthropoda","Unidentifiable tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"UNAN",0,NA,0,"Anthozoa","Unidentified anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"URLO",NA,0,0,"Urticina eques","Whit-Spotted Rose Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"URPI",NA,0,0,"Urticina piscivora","Fish Eating Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"UT",0,NA,0,"Chordata","Unidentified compound tunicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"UV",0,NA,0,"Ulva","Sea Lettuce","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",2,"WASP",0,NA,0,"Watersipora subatra",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE2","210"
2018,7,"AQUE",2,"XCAL",NA,0,0,"Haemulon californiensis","Salema","FISH","MOBILE","SOLITARY","FISH","AQUE2","210"
2018,7,"AQUE",2,"ZOMA",0,NA,0,"Zostera marina","Eel Grass","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE2","210"
2018,7,"AQUE",5,"AB",0,NA,0,"Abietinaria","Coarse Sea Fir Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"AHOL",NA,0,0,"Alloclinus holderi","Island Kelpfish","FISH","MOBILE","SOLITARY","FISH","AQUE5","209"
2018,7,"AQUE",5,"AL",0,NA,0,"Astrangia haimei","Aggregating cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"AML",NA,0,0,"Patiria miniata","Bat Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"AMZO",0,NA,0,"Amphiroa beauvoisii",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE5","209"
2018,7,"AQUE",5,"ANDA",NA,0.0625,12.41595,"Anisotremus davidsonii","Sargo","FISH","MOBILE","SOLITARY","FISH","AQUE5","209"
2018,7,"AQUE",5,"ANSP",NA,0.833333333333333,1.44168933623008,"Anthopleura","Aggregating anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"APCA",NA,0,0,"Aplysia californica","California Brown Sea Hare","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"APVA",NA,0,0,"Aplysia vaccaria","California Black Sea Hare","INVERT","MOBILE","SOLITARY","MOBILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"AR",0,NA,0,"Eudistoma psammion","Sand Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"ARUD",0,NA,0,"Discophyton rudyi","Octocoral","INVERT","SESSILE","SOLITARY","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"AS",0,NA,0,"Aglaophenia","Ostrich-Plume Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"ATM",0,NA,0,"Amphipoda","Amphipod tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"AU",0,NA,0,"Acrosorium ciliolatum",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE5","209"
2018,7,"AQUE",5,"AUFL",NA,0,0,"Aulorhynchus flavidus","Tube-Snout","FISH","MOBILE","SOLITARY","FISH","AQUE5","209"
2018,7,"AQUE",5,"BA",0,NA,0,"Megabalanus californicus","Barnacles","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"BAEL",NA,30,16.0216797163469,"Balanophyllia elegans","Orange Cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"BCAL",0,NA,0,"Bugulina californica","Spiral Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"BF",0,NA,0,"Cryptopleura ruprechtiana","Grape Tounge","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE5","209"
2018,7,"AQUE",5,"BFRE",NA,0,0,"Brachyistius frenatus","Kelp Surfperch","FISH","MOBILE","SOLITARY","FISH","AQUE5","209"
2018,7,"AQUE",5,"BLD",NA,0,0,"Lessoniaceae","Blade Unidentified kelp juveniles","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","AQUE5","209"
2018,7,"AQUE",5,"BN",0,NA,0,"Bugula neritina",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
2018,7,"AQUE",5,"BO",1.25,NA,2.525,"Bossiella orbigniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","AQUE5","209"
2018,7,"AQUE",5,"BOTH",NA,0,0,"Bothid","Unidentified Flatfish spp.","FISH","MOBILE","SOLITARY","FISH","AQUE5","209"
2018,7,"AQUE",5,"BOW",0,NA,0,"Amathia gracilis",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","AQUE5","209"
